/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony111.png,40
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony112.png,34
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony113.png,65
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony114.png,68
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony115.png,53
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony116.png,34
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony117.png,49
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony118.png,18
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony119.png,93
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony120.png,65
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony121.png,97
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony122.png,97
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony123.png,16
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony124.png,14
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony125.png,82
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony126.png,13
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony127.png,55
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony128.png,60
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony129.png,54
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony130.png,46
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony131.png,69
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony132.png,35
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony133.png,80
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony134.png,93
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony135.png,91
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony136.png,95
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony137.png,73
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony138.png,9
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony139.png,14
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony140.png,78
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony141.png,96
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony142.png,94
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony143.png,12
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony144.png,58
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony145.png,97
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony146.png,7
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony147.png,60
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony148.png,12
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony149.png,37
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony150.png,62
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony151.png,87
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony152.png,54
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony153.png,81
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony154.png,48
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony155.png,64
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony156.png,77
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony157.png,59
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony158.png,77
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony159.png,68
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony160.png,53
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony161.png,99
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony162.png,79
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony163.png,9
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony164.png,58
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony165.png,76
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony166.png,28
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony167.png,1
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony168.png,74
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony169.png,39
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony170.png,18
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony171.png,79
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony172.png,72
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony173.png,51
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony174.png,27
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony175.png,21
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony176.png,15
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony177.png,19
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony178.png,50
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony179.png,55
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony180.png,94
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony181.png,9
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony182.png,84
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony183.png,71
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony184.png,58
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony185.png,46
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony186.png,30
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony187.png,51
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony188.png,15
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony189.png,5
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony190.png,18
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony191.png,44
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony192.png,80
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony193.png,15
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony194.png,76
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony195.png,44
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony196.png,6
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony197.png,12
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony198.png,17
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony199.png,47
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony200.png,62
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony201.png,24
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony202.png,32
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony203.png,60
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony204.png,16
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony205.png,68
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony206.png,84
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony207.png,37
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony208.png,59
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony209.png,23
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony210.png,69
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony211.png,7
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony212.png,52
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony213.png,32
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony214.png,95
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony215.png,16
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony216.png,89
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony217.png,85
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony218.png,81
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony219.png,73
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony220.png,43
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony221.png,27
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony222.png,82
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony223.png,66
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony224.png,60
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony225.png,25
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony226.png,73
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony227.png,57
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony228.png,23
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony229.png,39
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony230.png,74
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony231.png,68
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony232.png,94
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony233.png,25
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony234.png,43
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony235.png,49
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony236.png,77
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony237.png,24
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony238.png,82
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony239.png,17
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony240.png,85
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony241.png,45
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony242.png,31
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony243.png,81
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony244.png,10
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony245.png,63
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony246.png,1
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony247.png,80
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony248.png,67
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony249.png,40
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony250.png,11
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony251.png,80
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony252.png,5
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony253.png,29
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony254.png,51
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony255.png,33
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony256.png,40
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony257.png,34
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony258.png,85
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony259.png,19
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony260.png,15
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony261.png,75
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony262.png,67
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony263.png,41
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony264.png,92
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony265.png,33
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony266.png,19
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony267.png,45
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony268.png,62
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony269.png,49
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony270.png,40
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony271.png,22
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony272.png,36
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony273.png,40
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony274.png,67
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony275.png,15
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony276.png,5
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony277.png,58
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony278.png,67
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony279.png,20
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony280.png,93
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony281.png,40
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony282.png,48
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony283.png,69
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony284.png,32
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony285.png,39
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony286.png,36
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony287.png,27
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony288.png,66
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony289.png,50
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony290.png,24
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony291.png,90
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony292.png,86
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony293.png,47
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony294.png,29
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony295.png,75
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony296.png,17
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony297.png,82
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony298.png,59
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony299.png,17
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony300.png,36
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony301.png,15
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony302.png,25
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony303.png,43
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony304.png,1
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony305.png,69
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony306.png,28
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony307.png,16
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony308.png,87
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony309.png,35
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony310.png,52
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony311.png,81
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony312.png,47
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony313.png,13
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony314.png,46
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony315.png,26
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony316.png,18
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony317.png,24
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony318.png,24
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony319.png,51
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony320.png,74
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony321.png,90
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony322.png,31
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony323.png,86
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony324.png,54
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony325.png,78
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony326.png,98
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony327.png,99
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony328.png,85
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony329.png,75
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony330.png,96
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony331.png,96
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony332.png,79
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony333.png,52
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony334.png,11
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony335.png,42
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony336.png,34
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony337.png,86
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony338.png,53
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony339.png,10
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony340.png,7
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony341.png,57
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony342.png,96
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony343.png,29
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony344.png,87
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony345.png,9
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony346.png,61
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony347.png,79
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony348.png,18
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony349.png,26
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony350.png,62
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony351.png,19
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony352.png,77
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony353.png,10
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony354.png,62
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony355.png,66
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony356.png,68
/home/shs2017/Documents/Summer 2020/CS4641/Project/data/train/colony357.png,24
